"STATION","NAME","DATE","AWND","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-09-05",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-09-06",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-09-07",,,,,,,"0.18",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-09-08",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-09-09",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-09-10",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-09-11",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-09-12",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-09-13",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-09-14",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-09-15",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-09-16",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-09-25",,"    9",,"1.62",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-09-26",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-09-27",,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-09-28",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-01",,"    3",,"1.22",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-02",,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-03",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-04",,,,,,,"0.31",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-05",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-06",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-07",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-08",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-09",,,,,,,"1.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-10",,,,,,,"0.62",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-11",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-12",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-13",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-14",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-15",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-16",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-17",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-18",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-19",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-23",,"    4",,"3.02",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-24",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-25",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-26",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-27",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-28",,,,,,,"0.45",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-29",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-30",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-10-31",,,,,,,"1.03",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-01",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-02",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-03",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-04",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-05",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-06",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-07",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-08",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-09",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-10",,,,,,,"0.10",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-11",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-12",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-13",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-14",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-15",,,,,,,"0.75",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-16",,,,,,,"1.05",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-17",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-18",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-19",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-20",,,,,,,"0.31",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-21",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-22",,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-23",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-24",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-25",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-26",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-27",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-28",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-29",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-11-30",,,,,,,"0.99",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-01",,,,,,,"0.45",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-02",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-03",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-04",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-05",,,,,,,"0.20",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-06",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-07",,,,,,,"0.58",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-08",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-09",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-10",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-11",,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-12",,,,,,,"0.52",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-13",,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-14",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-15",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-16",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-17",,,,,,,"0.29",,"2.0","2.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-18",,,,,,,"0.44",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-19",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-20",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-21",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-22",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-23",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-24",,,,,,,"0.12",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-25",,,,,,,"0.40",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0006","RED BANK 1.3 NW, NJ US","2016-12-26",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-01",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-02",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-03",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-04",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-05",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-06",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-07",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-08",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-09",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-10",,,,,,,"0.85",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-11",,,,,,,"0.75",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-12",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-13",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-14",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-15",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-16",,,,,,,"0.29",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-17",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-18",,,,,,,"0.02",,"0.5","0.5",,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-19",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-20",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-21",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-22",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-23",,,,,,,"0.70",,"8.0","8.0",,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-24",,,,,,,"1.32",,"20.1","28.1",,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-25",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-26",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-27",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-29",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-30",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-01-31",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-01",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-02",,,,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-03",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-04",,,,,,,"0.68",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-05",,,,,,,"0.16",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-06",,,,,,,"0.48",,"2.4",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-07",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-08",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-09",,,,,,,"0.00",,"0.1",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-10",,,,,,,"0.02",,"0.1",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-11",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-12",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-14",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-15",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-16",,,,,,,"0.42",,"1.3",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-17",,,,,,,"0.76",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-18",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-19",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-20",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-21",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-22",,,,,,,"0.11",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-23",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-24",,,,,,,"0.45",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-25",,,,,,,"1.19",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-26",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-27",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-28",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-02-29",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-01",,,,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-02",,,,,,,"0.19",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-03",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-04",,,,,,,"0.01",,"0.2","0.2",,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-05",,,,,,,"0.12",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-06",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-07",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-08",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-09",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-10",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-11",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-12",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-13",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-14",,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-15",,,,,,,"0.66",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-16",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-17",,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-18",,,,,,,"0.10",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-19",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-20",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-21",,,,,,,"0.08",,"0.5","0.5",,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-22",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-23",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-24",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-25",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2016-03-26",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
